time,ID,lat,lon,pm25,PRES2M,RH,WSPD,TMP,TP,SQRT_SEA_DEM_LAT
2020-07-06,79,21.01525,105.80013,13.38291667,100091.15625,67.1875,3.698611497879028,31.212507247924805,4.625,4.3072305
2020-07-06,300,21.023532,105.853941,22.91666667,100091.15625,67.1875,3.698611497879028,31.212507247924805,4.625,4.8650875
2020-07-06,374,21.0491,105.8831,10.29606667,100132.015625,70.77625274658203,3.662792921066284,30.852508544921875,5.13125,4.9693513
2020-07-06,374,21.0491,105.8831,10.29606667,100132.015625,70.77625274658203,3.662792921066284,30.852508544921875,5.13125,4.9693513
2020-07-07,19,21.04975,105.74187,27.66916667,100277.1875,65.36250305175781,4.453941822052002,32.212501525878906,1.625,5.922647
2020-07-07,79,21.01525,105.80013,15.63166667,100277.1875,65.36250305175781,4.453941822052002,32.212501525878906,1.625,4.3072305
2020-07-07,300,21.023532,105.853941,26.20833333,100277.1875,65.36250305175781,4.453941822052002,32.212501525878906,1.625,4.8650875
2020-07-07,374,21.0491,105.8831,14.15894583,100323.4453125,69.58125305175781,4.20427131652832,31.63875198364257,0.1625,4.9693513
2020-07-07,374,21.0491,105.8831,14.15894583,100323.4453125,69.58125305175781,4.20427131652832,31.63875198364257,0.1625,4.9693513
2020-07-08,19,21.04975,105.74187,26.60375,100102.078125,58.07500076293945,3.118917942047119,33.11250305175781,0.25,5.922647
2020-07-08,79,21.01525,105.80013,24.88333333,100102.078125,58.07500076293945,3.118917942047119,33.11250305175781,0.25,4.3072305
2020-07-08,300,21.023532,105.853941,27.17391304,100102.078125,58.07500076293945,3.118917942047119,33.11250305175781,0.25,4.8650875
2020-07-08,374,21.0491,105.8831,12.0481,100150.859375,62.73250198364258,3.0610036849975586,32.40375900268555,0.025,4.9693513
2020-07-08,374,21.0491,105.8831,12.0481,100150.859375,62.73250198364258,3.0610036849975586,32.40375900268555,0.025,4.9693513
2020-07-09,19,21.04975,105.74187,33.01875,99796.8671875,53.6875,2.080374002456665,33.337501525878906,0.5,5.922647
2020-07-09,79,21.01525,105.80013,24.14956522,99796.8671875,53.6875,2.080374002456665,33.337501525878906,0.5,4.3072305
2020-07-09,300,21.023532,105.853941,24.25,99796.8671875,53.6875,2.080374002456665,33.337501525878906,0.5,4.8650875
2020-07-09,374,21.0491,105.8831,11.7084375,99839.8828125,58.45750045776367,3.109059810638428,32.62875747680664,0.05,4.9693513
2020-07-09,374,21.0491,105.8831,11.7084375,99839.8828125,58.45750045776367,3.109059810638428,32.62875747680664,0.05,4.9693513
2020-07-10,19,21.04975,105.74187,39.25,99768.953125,49.587501525878906,1.8185815811157229,34.250003814697266,0.125,5.922647
2020-07-10,79,21.01525,105.80013,24.11416667,99768.953125,49.587501525878906,1.8185815811157229,34.250003814697266,0.125,4.3072305
2020-07-10,300,21.023532,105.853941,23.34782609,99768.953125,49.587501525878906,1.8185815811157229,34.250003814697266,0.125,4.8650875
2020-07-10,374,21.0491,105.8831,11.2429125,99803.15625,52.65874862670898,3.00380539894104,34.00250625610352,0.0125,4.9693513
2020-07-10,374,21.0491,105.8831,11.2429125,99803.15625,52.65874862670898,3.00380539894104,34.00250625610352,0.0125,4.9693513
2020-07-11,19,21.04975,105.74187,41.64652174,99950.5,55.61249923706055,2.906923294067383,31.76250648498535,10.75,5.922647
2020-07-11,79,21.01525,105.80013,21.22916667,99950.5,55.61249923706055,2.906923294067383,31.76250648498535,10.75,4.3072305
2020-07-11,300,21.023532,105.853941,25.375,99950.5,55.61249923706055,2.906923294067383,31.76250648498535,10.75,4.8650875
2020-07-11,374,21.0491,105.8831,15.51863333,99979.65625,61.147499084472656,3.040256977081299,31.50375366210937,7.0375,4.9693513
2020-07-11,374,21.0491,105.8831,15.51863333,99979.65625,61.147499084472656,3.040256977081299,31.50375366210937,7.0375,4.9693513
2020-07-12,19,21.04975,105.74187,38.85125,100205.421875,72.26249694824219,1.9189341068267824,28.21250343322754,0.75,5.922647
2020-07-12,79,21.01525,105.80013,28.63708333,100205.421875,72.26249694824219,1.9189341068267824,28.21250343322754,0.75,4.3072305
2020-07-12,300,21.023532,105.853941,32.56521739,100205.421875,72.26249694824219,1.9189341068267824,28.21250343322754,0.75,4.8650875
2020-07-12,374,21.0491,105.8831,16.53339583,100217.671875,73.47750091552734,1.5132511854171753,29.168760299682617,4.6875,4.9693513
2020-07-12,374,21.0491,105.8831,16.53339583,100217.671875,73.47750091552734,1.5132511854171753,29.168760299682617,4.6875,4.9693513
2020-07-13,19,21.04975,105.74187,34.3125,100320.4609375,60.42500305175781,1.8003966808319092,31.4375057220459,0.1875,5.922647
2020-07-13,79,21.01525,105.80013,27.70333333,100320.4609375,60.42500305175781,1.8003966808319092,31.4375057220459,0.1875,4.3072305
2020-07-13,300,21.023532,105.853941,28.70833333,100320.4609375,60.42500305175781,1.8003966808319092,31.4375057220459,0.1875,4.8650875
2020-07-13,374,21.0491,105.8831,16.2112875,100355.7421875,65.75750732421875,2.326811552047729,31.04375648498535,1.5375,4.9693513
2020-07-13,374,21.0491,105.8831,16.2112875,100355.7421875,65.75750732421875,2.326811552047729,31.04375648498535,1.5375,4.9693513
2020-07-14,19,21.04975,105.74187,25.02625,100380.1015625,64.2750015258789,2.678682565689087,31.728757858276367,2.6875,5.922647
2020-07-14,79,21.01525,105.80013,29.86521739,100380.1015625,64.2750015258789,2.678682565689087,31.728757858276367,2.6875,4.3072305
2020-07-14,300,21.023532,105.853941,33.5,100380.1015625,64.2750015258789,2.678682565689087,31.728757858276367,2.6875,4.8650875
2020-07-14,374,21.0491,105.8831,15.64455417,100418.8046875,68.33625030517578,2.8057265281677246,31.15162849426269,2.9125,4.9693513
2020-07-14,374,21.0491,105.8831,15.64455417,100418.8046875,68.33625030517578,2.8057265281677246,31.15162849426269,2.9125,4.9693513
2020-07-15,19,21.04975,105.74187,32.73875,100196.625,62.51250076293945,3.760495662689209,32.255001068115234,0.1875,5.922647
2020-07-15,79,21.01525,105.80013,31.735,100196.625,62.51250076293945,3.760495662689209,32.255001068115234,0.1875,4.3072305
2020-07-15,300,21.023532,105.853941,28.73913043,100196.625,62.51250076293945,3.760495662689209,32.255001068115234,0.1875,4.8650875
2020-07-15,374,21.0491,105.8831,13.77839167,100247.2109375,67.51875305175781,3.871474266052246,31.540626525878903,0.1875,4.9693513
2020-07-15,374,21.0491,105.8831,13.77839167,100247.2109375,67.51875305175781,3.871474266052246,31.540626525878903,0.1875,4.9693513
2020-07-16,19,21.04975,105.74187,29.02791667,100114.4375,60.72500228881836,4.251075744628906,32.53499984741211,0.0,5.922647
2020-07-16,79,21.01525,105.80013,28.07166667,100114.4375,60.72500228881836,4.251075744628906,32.53499984741211,0.0,4.3072305
2020-07-16,300,21.023532,105.853941,25.54166667,100114.4375,60.72500228881836,4.251075744628906,32.53499984741211,0.0,4.8650875
2020-07-16,374,21.0491,105.8831,12.52989167,100163.7578125,64.68499755859375,4.2010931968688965,31.898250579833984,0.0,4.9693513
2020-07-16,374,21.0491,105.8831,12.52989167,100163.7578125,64.68499755859375,4.2010931968688965,31.898250579833984,0.0,4.9693513
2020-07-17,19,21.04975,105.74187,28.4225,100164.9140625,59.78750228881836,3.5863282680511475,32.887508392333984,0.0625,5.922647
2020-07-17,79,21.01525,105.80013,24.43208333,100164.9140625,59.78750228881836,3.5863282680511475,32.887508392333984,0.0625,4.3072305
2020-07-17,300,21.023532,105.853941,24.75,100164.9140625,59.78750228881836,3.5863282680511475,32.887508392333984,0.0625,4.8650875
2020-07-17,374,21.0491,105.8831,11.2396875,100208.65625,61.98125076293945,4.023213863372803,32.52750396728516,0.00625,4.9693513
2020-07-17,374,21.0491,105.8831,11.2396875,100208.65625,61.98125076293945,4.023213863372803,32.52750396728516,0.00625,4.9693513
2020-07-18,19,21.04975,105.74187,27.8175,100177.578125,58.275001525878906,4.029208660125732,33.07000732421875,0.1875,5.922647
2020-07-18,79,21.01525,105.80013,24.365,100177.578125,58.275001525878906,4.029208660125732,33.07000732421875,0.1875,4.3072305
2020-07-18,300,21.023532,105.853941,27.0,100177.578125,58.275001525878906,4.029208660125732,33.07000732421875,0.1875,4.8650875
2020-07-18,374,21.0491,105.8831,12.35687083,100223.8359375,60.10874938964844,4.373603820800781,32.75387954711914,0.01875,4.9693513
2020-07-18,374,21.0491,105.8831,12.35687083,100223.8359375,60.10874938964844,4.373603820800781,32.75387954711914,0.01875,4.9693513
2020-07-19,19,21.04975,105.74187,26.04583333,100137.7890625,61.11250305175781,2.6913299560546875,32.88750076293945,1.75,5.922647
2020-07-19,79,21.01525,105.80013,26.80958333,100137.7890625,61.11250305175781,2.6913299560546875,32.88750076293945,1.75,4.3072305
2020-07-19,300,21.023532,105.853941,28.45833333,100137.7890625,61.11250305175781,2.6913299560546875,32.88750076293945,1.75,4.8650875
2020-07-19,374,21.0491,105.8831,13.56316667,100161.546875,63.18250274658203,3.273288488388061,32.75250625610352,0.175,4.9693513
2020-07-19,374,21.0491,105.8831,13.56316667,100161.546875,63.18250274658203,3.273288488388061,32.75250625610352,0.175,4.9693513
2020-07-20,19,21.04975,105.74187,29.60708333,100292.8125,65.1624984741211,4.864022254943848,32.187503814697266,9.875,5.922647
2020-07-20,79,21.01525,105.80013,27.56,100292.8125,65.1624984741211,4.864022254943848,32.187503814697266,9.875,4.3072305
2020-07-20,300,21.023532,105.853941,26.26086957,100292.8125,65.1624984741211,4.864022254943848,32.187503814697266,9.875,4.8650875
2020-07-20,374,21.0491,105.8831,14.972375,100341.59375,66.625,4.771187782287598,31.838754653930664,5.825,4.9693513
2020-07-20,374,21.0491,105.8831,14.972375,100341.59375,66.625,4.771187782287598,31.838754653930664,5.825,4.9693513
2020-07-21,19,21.04975,105.74187,24.01083333,100501.1015625,66.0,5.1799187660217285,31.525007247924805,2.625,5.922647
2020-07-21,79,21.01525,105.80013,24.68875,100501.1015625,66.0,5.1799187660217285,31.525007247924805,2.625,4.3072305
2020-07-21,300,21.023532,105.853941,22.95833333,100501.1015625,66.0,5.1799187660217285,31.525007247924805,2.625,4.8650875
2020-07-21,374,21.0491,105.8831,13.55562083,100554.5625,69.63375091552734,4.792944431304932,30.87250518798828,1.6125,4.9693513
2020-07-21,374,21.0491,105.8831,13.55562083,100554.5625,69.63375091552734,4.792944431304932,30.87250518798828,1.6125,4.9693513
2020-07-22,19,21.04975,105.74187,25.97833333,100475.9140625,66.2249984741211,4.685840606689453,30.94999885559082,0.25,5.922647
2020-07-22,79,21.01525,105.80013,18.07,100475.9140625,66.2249984741211,4.685840606689453,30.94999885559082,0.25,4.3072305
2020-07-22,300,21.023532,105.853941,19.7826087,100475.9140625,66.2249984741211,4.685840606689453,30.94999885559082,0.25,4.8650875
2020-07-22,374,21.0491,105.8831,10.22346667,100521.6328125,69.40875244140625,4.041497707366943,30.42125129699707,0.25,4.9693513
2020-07-22,374,21.0491,105.8831,10.22346667,100521.6328125,69.40875244140625,4.041497707366943,30.42125129699707,0.25,4.9693513
